id_date;region;DEP;retail_and_recreation;grocery_and_pharmacy;parks;transit_stations;workplaces;residential
18/02/2020;Brittany;22;8.0;8.0;66.0;6.0;-20.0;4.0
18/02/2020;Nouvelle-Aquitaine;23;8.0;4.0;11.0;23.0;-1.0;1.0
18/02/2020;Nouvelle-Aquitaine;24;3.0;1.0;17.0;5.0;1.0;1.0
18/02/2020;Bourgogne-Franche-Comté;25;7.0;5.0;41.0;7.0;1.0;0.0
18/02/2020;Auvergne-Rhône-Alpes;26;2.0;1.0;26.0;12.0;1.0;0.0
18/02/2020;Normandy;27;2.0;1.0;23.0;2.0;-19.0;5.0
18/02/2020;Centre-Val de Loire;28;5.0;1.0;15.0;1.0;-20.0;4.0
18/02/2020;Brittany;29;12.0;6.0;62.0;3.0;-20.0;5.0
18/02/2020;Occitanie;30;5.0;-1.0;49.0;-2.0;-20.0;4.0
18/02/2020;Occitanie;31;2.0;-1.0;50.0;-5.0;-23.0;4.0
18/02/2020;Occitanie;32;3.0;-2.0;20.0;-16.0;-21.0;5.0
18/02/2020;Nouvelle-Aquitaine;33;3.0;2.0;22.0;5.0;1.0;0.0
18/02/2020;Occitanie;34;8.0;1.0;47.0;-4.0;-20.0;3.0
18/02/2020;Brittany;35;7.0;5.0;55.0;-6.0;-19.0;4.0
18/02/2020;Centre-Val de Loire;36;4.0;-1.0;11.0;17.0;-16.0;4.0
18/02/2020;Centre-Val de Loire;37;4.0;2.0;52.0;1.0;-18.0;4.0
18/02/2020;Auvergne-Rhône-Alpes;38;9.0;6.0;56.0;4.0;2.0;0.0
18/02/2020;Bourgogne-Franche-Comté;39;15.0;9.0;54.0;2.0;1.0;1.0
18/02/2020;Nouvelle-Aquitaine;40;6.0;4.0;27.0;10.0;1.0;1.0
18/02/2020;Centre-Val de Loire;41;12.0;6.0;42.0;3.0;-17.0;5.0
18/02/2020;Auvergne-Rhône-Alpes;42;1.0;2.0;15.0;5.0;1.0;1.0
18/02/2020;Auvergne-Rhône-Alpes;43;4.0;0.0;23.0;14.0;2.0;0.0
18/02/2020;Pays de la Loire;44;7.0;2.0;41.0;-3.0;-18.0;4.0
18/02/2020;Centre-Val de Loire;45;-1.0;3.0;23.0;-5.0;-19.0;5.0
18/02/2020;Occitanie;46;2.0;2.0;25.0;1.0;-20.0;4.0
18/02/2020;Nouvelle-Aquitaine;47;1.0;1.0;7.0;8.0;1.0;1.0
18/02/2020;Occitanie;48;8.0;5.0;39.0;21.0;-24.0;4.0
18/02/2020;Pays de la Loire;49;3.0;3.0;9.0;-4.0;-20.0;4.0
18/02/2020;Normandy;50;11.0;9.0;48.0;4.0;-19.0;4.0
18/02/2020;Grand Est;51;1.0;1.0;26.0;-8.0;-19.0;4.0
18/02/2020;Grand Est;52;9.0;1.0;11.0;3.0;-18.0;4.0
18/02/2020;Pays de la Loire;53;0.0;5.0;18.0;-5.0;-19.0;4.0
18/02/2020;Grand Est;54;-1.0;-6.0;14.0;-13.0;-22.0;5.0
18/02/2020;Grand Est;55;6.0;0.0;10.0;-9.0;-23.0;5.0
18/02/2020;Brittany;56;11.0;5.0;65.0;4.0;-19.0;4.0
18/02/2020;Grand Est;57;4.0;-1.0;7.0;-12.0;-21.0;5.0
18/02/2020;Bourgogne-Franche-Comté;58;7.0;8.0;25.0;10.0;0.0;1.0
18/02/2020;Hauts-de-France;59;4.0;-2.0;8.0;-11.0;-19.0;4.0
18/02/2020;Hauts-de-France;60;4.0;4.0;32.0;-8.0;-19.0;4.0
18/02/2020;Normandy;61;4.0;3.0;25.0;9.0;-19.0;4.0
18/02/2020;Hauts-de-France;62;7.0;0.0;28.0;-7.0;-21.0;5.0
18/02/2020;Auvergne-Rhône-Alpes;63;7.0;4.0;50.0;12.0;2.0;1.0
18/02/2020;Nouvelle-Aquitaine;64;4.0;1.0;22.0;9.0;2.0;0.0
18/02/2020;Occitanie;65;26.0;16.0;155.0;18.0;-22.0;4.0
18/02/2020;Occitanie;66;10.0;7.0;48.0;-2.0;-20.0;4.0
18/02/2020;Grand Est;67;2.0;-1.0;12.0;-7.0;-16.0;4.0
18/02/2020;Grand Est;68;4.0;1.0;69.0;4.0;-16.0;4.0
18/02/2020;Auvergne-Rhône-Alpes;69;1.0;3.0;24.0;4.0;1.0;1.0
18/02/2020;Bourgogne-Franche-Comté;70;3.0;-2.0;8.0;7.0;1.0;1.0
18/02/2020;Bourgogne-Franche-Comté;71;3.0;1.0;17.0;11.0;2.0;1.0
18/02/2020;Pays de la Loire;72;4.0;2.0;27.0;0.0;-19.0;5.0
18/02/2020;Auvergne-Rhône-Alpes;73;34.0;19.0;100.0;31.0;3.0;0.0
18/02/2020;Auvergne-Rhône-Alpes;74;22.0;16.0;88.0;28.0;2.0;0.0
18/02/2020;Île-de-France;75;0.0;-4.0;13.0;-8.0;-14.0;1.0
18/02/2020;Normandy;76;5.0;1.0;32.0;-5.0;-19.0;4.0
18/02/2020;Île-de-France;77;8.0;0.0;26.0;-2.0;-20.0;5.0
18/02/2020;Île-de-France;78;2.0;-1.0;32.0;-13.0;-22.0;4.0
18/02/2020;Nouvelle-Aquitaine;79;5.0;2.0;24.0;12.0;0.0;1.0
18/02/2020;Hauts-de-France;80;4.0;6.0;50.0;-3.0;-18.0;4.0
18/02/2020;Occitanie;81;2.0;-1.0;3.0;-1.0;-25.0;5.0
18/02/2020;Occitanie;82;2.0;-3.0;24.0;74.0;-23.0;5.0
18/02/2020;Provence-Alpes-Côte d'Azur;83;7.0;1.0;49.0;10.0;-18.0;3.0
18/02/2020;Provence-Alpes-Côte d'Azur;84;3.0;2.0;28.0;-2.0;-18.0;3.0
18/02/2020;Pays de la Loire;85;11.0;8.0;54.0;-8.0;-19.0;4.0
18/02/2020;Nouvelle-Aquitaine;86;8.0;0.0;27.0;11.0;0.0;1.0
18/02/2020;Nouvelle-Aquitaine;87;6.0;0.0;17.0;9.0;0.0;1.0
18/02/2020;Grand Est;88;18.0;14.0;110.0;-14.0;-20.0;5.0
18/02/2020;Bourgogne-Franche-Comté;89;4.0;5.0;18.0;7.0;-1.0;1.0
18/02/2020;Bourgogne-Franche-Comté;90;2.0;-1.0;-2.0;5.0;-1.0;1.0
18/02/2020;Île-de-France;91;3.0;-4.0;10.0;-8.0;-20.0;4.0
18/02/2020;Île-de-France;92;-3.0;-4.0;9.0;-12.0;-17.0;2.0
18/02/2020;Île-de-France;93;2.0;3.0;13.0;-5.0;-16.0;3.0
18/02/2020;Île-de-France;94;0.0;0.0;15.0;-9.0;-18.0;3.0
18/02/2020;Île-de-France;95;1.0;-4.0;27.0;-4.0;-19.0;4.0
18/02/2020;Corsica;210;5.0;0.0;30.0;-1.0;-14.0;3.0
18/02/2020;Corsica;220;4.0;1.0;23.0;1.0;-14.0;2.0
19/02/2020;Auvergne-Rhône-Alpes;1;-4.0;0.0;-1.0;-1.0;1.0;1.0
19/02/2020;Hauts-de-France;2;-5.0;-7.0;6.0;2.0;-17.0;3.0
19/02/2020;Auvergne-Rhône-Alpes;3;-1.0;-2.0;15.0;5.0;0.0;1.0
19/02/2020;Provence-Alpes-Côte d'Azur;4;18.0;10.0;78.0;2.0;-16.0;2.0
19/02/2020;Provence-Alpes-Côte d'Azur;5;49.0;32.0;100.0;21.0;-12.0;2.0
19/02/2020;Provence-Alpes-Côte d'Azur;6;5.0;3.0;67.0;12.0;-14.0;1.0
19/02/2020;Auvergne-Rhône-Alpes;7;-1.0;1.0;19.0;7.0;1.0;0.0
19/02/2020;Grand Est;8;-5.0;-5.0;40.0;-3.0;-16.0;3.0
19/02/2020;Occitanie;9;11.0;11.0;62.0;;-19.0;3.0
19/02/2020;Grand Est;10;-7.0;-6.0;9.0;-4.0;-14.0;2.0
19/02/2020;Occitanie;11;0.0;-2.0;25.0;21.0;-18.0;2.0
19/02/2020;Occitanie;12;-3.0;-3.0;12.0;0.0;-17.0;3.0
19/02/2020;Provence-Alpes-Côte d'Azur;13;-4.0;-6.0;20.0;1.0;-15.0;1.0
19/02/2020;Normandy;14;1.0;3.0;30.0;14.0;-17.0;3.0
19/02/2020;Auvergne-Rhône-Alpes;15;8.0;5.0;33.0;30.0;1.0;1.0
19/02/2020;Nouvelle-Aquitaine;16;-4.0;-3.0;14.0;6.0;0.0;1.0
19/02/2020;Nouvelle-Aquitaine;17;5.0;5.0;40.0;18.0;1.0;1.0
19/02/2020;Centre-Val de Loire;18;-2.0;-3.0;7.0;-6.0;-17.0;2.0
19/02/2020;Nouvelle-Aquitaine;19;-4.0;1.0;5.0;8.0;-1.0;2.0
19/02/2020;Bourgogne-Franche-Comté;21;-4.0;-2.0;5.0;4.0;0.0;1.0
19/02/2020;Brittany;22;1.0;3.0;37.0;10.0;-17.0;3.0
19/02/2020;Nouvelle-Aquitaine;23;-2.0;-1.0;7.0;22.0;-1.0;1.0
19/02/2020;Nouvelle-Aquitaine;24;0.0;1.0;15.0;9.0;0.0;1.0
19/02/2020;Bourgogne-Franche-Comté;25;-3.0;-1.0;8.0;-1.0;0.0;1.0
19/02/2020;Auvergne-Rhône-Alpes;26;-2.0;1.0;24.0;18.0;1.0;1.0
19/02/2020;Normandy;27;-8.0;-6.0;3.0;3.0;-17.0;3.0
19/02/2020;Centre-Val de Loire;28;-4.0;-4.0;-4.0;4.0;-17.0;3.0
19/02/2020;Brittany;29;-3.0;0.0;14.0;0.0;-18.0;3.0
19/02/2020;Occitanie;30;-4.0;-3.0;34.0;-1.0;-17.0;2.0
19/02/2020;Occitanie;31;-6.0;-8.0;17.0;-5.0;-21.0;3.0
19/02/2020;Occitanie;32;-6.0;-9.0;10.0;;-19.0;3.0
19/02/2020;Nouvelle-Aquitaine;33;-1.0;3.0;14.0;4.0;1.0;0.0
19/02/2020;Occitanie;34;0.0;-4.0;19.0;-4.0;-17.0;2.0
19/02/2020;Brittany;35;-4.0;-4.0;20.0;-9.0;-17.0;2.0
19/02/2020;Centre-Val de Loire;36;-2.0;-2.0;6.0;14.0;-13.0;2.0
19/02/2020;Centre-Val de Loire;37;-1.0;-3.0;28.0;1.0;-15.0;2.0
19/02/2020;Auvergne-Rhône-Alpes;38;0.0;2.0;11.0;1.0;1.0;1.0
19/02/2020;Bourgogne-Franche-Comté;39;5.0;4.0;16.0;4.0;1.0;1.0
19/02/2020;Nouvelle-Aquitaine;40;2.0;5.0;32.0;7.0;2.0;1.0
19/02/2020;Centre-Val de Loire;41;6.0;-1.0;27.0;9.0;-16.0;2.0
19/02/2020;Auvergne-Rhône-Alpes;42;-7.0;-2.0;1.0;1.0;1.0;1.0
19/02/2020;Auvergne-Rhône-Alpes;43;1.0;-6.0;18.0;6.0;1.0;1.0
19/02/2020;Pays de la Loire;44;-4.0;-5.0;23.0;-8.0;-16.0;2.0
19/02/2020;Centre-Val de Loire;45;-5.0;-5.0;5.0;-7.0;-17.0;3.0
19/02/2020;Occitanie;46;-4.0;-1.0;9.0;-4.0;-19.0;3.0
19/02/2020;Nouvelle-Aquitaine;47;-3.0;0.0;8.0;17.0;0.0;1.0
19/02/2020;Occitanie;48;-3.0;-3.0;31.0;17.0;-23.0;2.0
19/02/2020;Pays de la Loire;49;-4.0;-6.0;3.0;-5.0;-18.0;3.0
19/02/2020;Normandy;50;2.0;-1.0;29.0;6.0;-16.0;3.0
19/02/2020;Grand Est;51;-9.0;-7.0;-9.0;-4.0;-16.0;3.0
19/02/2020;Grand Est;52;-5.0;-7.0;-4.0;2.0;-16.0;3.0
19/02/2020;Pays de la Loire;53;-9.0;-6.0;4.0;-10.0;-17.0;3.0
19/02/2020;Grand Est;54;-6.0;-12.0;16.0;-13.0;-20.0;3.0
19/02/2020;Grand Est;55;0.0;-8.0;5.0;-4.0;-22.0;2.0
19/02/2020;Brittany;56;2.0;1.0;24.0;-1.0;-16.0;2.0
19/02/2020;Grand Est;57;-2.0;-5.0;-6.0;-13.0;-18.0;3.0
19/02/2020;Bourgogne-Franche-Comté;58;3.0;2.0;12.0;2.0;1.0;1.0
19/02/2020;Hauts-de-France;59;-3.0;-8.0;6.0;-12.0;-16.0;2.0
19/02/2020;Hauts-de-France;60;-5.0;-3.0;18.0;-7.0;-17.0;3.0
19/02/2020;Normandy;61;-7.0;-3.0;12.0;-6.0;-17.0;2.0
19/02/2020;Hauts-de-France;62;0.0;-5.0;15.0;-8.0;-17.0;2.0
19/02/2020;Auvergne-Rhône-Alpes;63;-2.0;-1.0;32.0;6.0;1.0;1.0
19/02/2020;Nouvelle-Aquitaine;64;2.0;2.0;31.0;9.0;1.0;1.0
19/02/2020;Occitanie;65;13.0;15.0;164.0;18.0;-18.0;2.0
19/02/2020;Occitanie;66;4.0;6.0;33.0;-2.0;-15.0;2.0
19/02/2020;Grand Est;67;-6.0;-4.0;10.0;-9.0;-14.0;3.0
19/02/2020;Grand Est;68;-4.0;-4.0;31.0;-1.0;-12.0;2.0
19/02/2020;Auvergne-Rhône-Alpes;69;-6.0;-3.0;-8.0;1.0;1.0;1.0
19/02/2020;Bourgogne-Franche-Comté;70;-4.0;-3.0;7.0;-2.0;1.0;1.0
19/02/2020;Bourgogne-Franche-Comté;71;-2.0;-5.0;-1.0;10.0;2.0;1.0
19/02/2020;Pays de la Loire;72;-4.0;-5.0;6.0;2.0;-16.0;3.0
19/02/2020;Auvergne-Rhône-Alpes;73;10.0;16.0;34.0;9.0;1.0;2.0
19/02/2020;Auvergne-Rhône-Alpes;74;11.0;14.0;35.0;12.0;1.0;2.0
19/02/2020;Île-de-France;75;-4.0;-10.0;-1.0;-14.0;-12.0;2.0
19/02/2020;Normandy;76;-4.0;-5.0;-2.0;-10.0;-16.0;2.0
19/02/2020;Île-de-France;77;-2.0;-7.0;-3.0;-4.0;-16.0;3.0
19/02/2020;Île-de-France;78;-5.0;-8.0;-1.0;-14.0;-19.0;3.0
19/02/2020;Nouvelle-Aquitaine;79;-2.0;0.0;11.0;11.0;1.0;1.0
19/02/2020;Hauts-de-France;80;-5.0;-2.0;33.0;1.0;-16.0;3.0
19/02/2020;Occitanie;81;-6.0;-9.0;-10.0;0.0;-23.0;4.0
19/02/2020;Occitanie;82;-6.0;-8.0;8.0;87.0;-20.0;3.0
19/02/2020;Provence-Alpes-Côte d'Azur;83;0.0;-4.0;33.0;7.0;-15.0;2.0
19/02/2020;Provence-Alpes-Côte d'Azur;84;-3.0;-1.0;32.0;3.0;-15.0;2.0
19/02/2020;Pays de la Loire;85;2.0;1.0;29.0;-10.0;-16.0;2.0
19/02/2020;Nouvelle-Aquitaine;86;6.0;-3.0;12.0;13.0;0.0;1.0
19/02/2020;Nouvelle-Aquitaine;87;-3.0;-1.0;7.0;5.0;-1.0;1.0
19/02/2020;Grand Est;88;6.0;7.0;72.0;-16.0;-19.0;3.0
19/02/2020;Bourgogne-Franche-Comté;89;-1.0;-1.0;11.0;8.0;-1.0;1.0
19/02/2020;Bourgogne-Franche-Comté;90;-6.0;-7.0;4.0;4.0;-3.0;1.0
19/02/2020;Île-de-France;91;-7.0;-11.0;-15.0;-6.0;-17.0;3.0
19/02/2020;Île-de-France;92;-9.0;-9.0;-17.0;-15.0;-14.0;2.0
19/02/2020;Île-de-France;93;-5.0;-7.0;-13.0;-7.0;-14.0;2.0
19/02/2020;Île-de-France;94;-7.0;-7.0;-14.0;-12.0;-14.0;2.0
19/02/2020;Île-de-France;95;-7.0;-12.0;-11.0;-6.0;-16.0;2.0
19/02/2020;Corsica;210;-1.0;-5.0;-5.0;-13.0;-12.0;2.0
19/02/2020;Corsica;220;-1.0;-6.0;23.0;-6.0;-11.0;1.0
20/02/2020;Auvergne-Rhône-Alpes;1;2.0;2.0;37.0;3.0;0.0;0.0
20/02/2020;Hauts-de-France;2;-5.0;-7.0;-2.0;1.0;-22.0;4.0
20/02/2020;Auvergne-Rhône-Alpes;3;1.0;-3.0;20.0;10.0;0.0;1.0
20/02/2020;Provence-Alpes-Côte d'Azur;4;19.0;8.0;73.0;1.0;-19.0;2.0
20/02/2020;Provence-Alpes-Côte d'Azur;5;48.0;33.0;112.0;18.0;-18.0;2.0
20/02/2020;Provence-Alpes-Côte d'Azur;6;4.0;2.0;69.0;-6.0;-18.0;3.0
20/02/2020;Auvergne-Rhône-Alpes;7;2.0;3.0;26.0;2.0;0.0;0.0
20/02/2020;Grand Est;8;-3.0;-8.0;19.0;-14.0;-20.0;4.0
20/02/2020;Occitanie;9;15.0;11.0;76.0;24.0;-20.0;3.0
20/02/2020;Grand Est;10;-4.0;-5.0;3.0;-6.0;-20.0;5.0
20/02/2020;Occitanie;11;7.0;4.0;56.0;18.0;-22.0;3.0
20/02/2020;Occitanie;12;3.0;2.0;36.0;0.0;-22.0;4.0
20/02/2020;Provence-Alpes-Côte d'Azur;13;-1.0;-6.0;39.0;1.0;-19.0;2.0
20/02/2020;Normandy;14;1.0;4.0;37.0;15.0;-22.0;4.0
20/02/2020;Auvergne-Rhône-Alpes;15;11.0;10.0;66.0;50.0;2.0;0.0
20/02/2020;Nouvelle-Aquitaine;16;-3.0;-4.0;21.0;4.0;0.0;0.0
20/02/2020;Nouvelle-Aquitaine;17;4.0;4.0;60.0;17.0;0.0;0.0
20/02/2020;Centre-Val de Loire;18;-4.0;-1.0;5.0;-3.0;-21.0;4.0
20/02/2020;Nouvelle-Aquitaine;19;-1.0;3.0;20.0;10.0;0.0;0.0
20/02/2020;Bourgogne-Franche-Comté;21;3.0;3.0;13.0;14.0;-1.0;0.0
20/02/2020;Brittany;22;3.0;5.0;37.0;-1.0;-23.0;4.0
20/02/2020;Nouvelle-Aquitaine;23;7.0;4.0;20.0;14.0;-2.0;0.0
20/02/2020;Nouvelle-Aquitaine;24;0.0;1.0;20.0;0.0;-1.0;0.0
20/02/2020;Bourgogne-Franche-Comté;25;4.0;3.0;47.0;9.0;-1.0;0.0
20/02/2020;Auvergne-Rhône-Alpes;26;3.0;2.0;36.0;20.0;-1.0;0.0
20/02/2020;Normandy;27;-6.0;-3.0;3.0;0.0;-21.0;4.0
20/02/2020;Centre-Val de Loire;28;-2.0;-4.0;2.0;-3.0;-21.0;5.0
20/02/2020;Brittany;29;3.0;6.0;35.0;-3.0;-22.0;4.0
20/02/2020;Occitanie;30;1.0;-1.0;51.0;-1.0;-21.0;3.0
20/02/2020;Occitanie;31;-2.0;-3.0;38.0;-3.0;-23.0;3.0
20/02/2020;Occitanie;32;-1.0;-5.0;21.0;;-21.0;4.0
20/02/2020;Nouvelle-Aquitaine;33;0.0;2.0;33.0;8.0;0.0;0.0
20/02/2020;Occitanie;34;3.0;-2.0;47.0;-8.0;-19.0;2.0
20/02/2020;Brittany;35;-1.0;2.0;27.0;-12.0;-21.0;5.0
20/02/2020;Centre-Val de Loire;36;-2.0;-2.0;4.0;17.0;-19.0;3.0
20/02/2020;Centre-Val de Loire;37;-1.0;-2.0;33.0;-1.0;-19.0;4.0
20/02/2020;Auvergne-Rhône-Alpes;38;4.0;4.0;62.0;7.0;0.0;0.0
20/02/2020;Bourgogne-Franche-Comté;39;8.0;7.0;47.0;3.0;0.0;0.0
20/02/2020;Nouvelle-Aquitaine;40;4.0;3.0;45.0;12.0;1.0;0.0
20/02/2020;Centre-Val de Loire;41;7.0;3.0;28.0;9.0;-19.0;4.0
20/02/2020;Auvergne-Rhône-Alpes;42;4.0;1.0;19.0;15.0;1.0;0.0
20/02/2020;Auvergne-Rhône-Alpes;43;2.0;-2.0;29.0;13.0;0.0;0.0
20/02/2020;Pays de la Loire;44;-4.0;-3.0;12.0;-9.0;-20.0;4.0
20/02/2020;Centre-Val de Loire;45;-7.0;-1.0;-4.0;-6.0;-20.0;4.0
20/02/2020;Occitanie;46;2.0;3.0;25.0;6.0;-22.0;3.0
20/02/2020;Nouvelle-Aquitaine;47;-1.0;-2.0;11.0;16.0;-1.0;0.0
20/02/2020;Occitanie;48;0.0;-1.0;49.0;32.0;-26.0;4.0
20/02/2020;Pays de la Loire;49;-4.0;-3.0;1.0;-10.0;-21.0;5.0
20/02/2020;Normandy;50;4.0;5.0;28.0;9.0;-21.0;5.0
20/02/2020;Grand Est;51;-3.0;-3.0;-8.0;-7.0;-21.0;4.0
20/02/2020;Grand Est;52;0.0;-4.0;-7.0;10.0;-22.0;4.0
20/02/2020;Pays de la Loire;53;-5.0;-1.0;-5.0;-8.0;-20.0;5.0
20/02/2020;Grand Est;54;-5.0;-9.0;6.0;-15.0;-24.0;4.0
20/02/2020;Grand Est;55;0.0;-6.0;2.0;-5.0;-26.0;4.0
20/02/2020;Brittany;56;5.0;7.0;41.0;0.0;-21.0;4.0
20/02/2020;Grand Est;57;-1.0;-3.0;-6.0;-11.0;-22.0;4.0
20/02/2020;Bourgogne-Franche-Comté;58;1.0;0.0;26.0;12.0;0.0;0.0
20/02/2020;Hauts-de-France;59;-3.0;-7.0;-15.0;-13.0;-20.0;4.0
20/02/2020;Hauts-de-France;60;-4.0;-1.0;14.0;-12.0;-21.0;4.0
20/02/2020;Normandy;61;-2.0;1.0;9.0;-9.0;-21.0;4.0
20/02/2020;Hauts-de-France;62;0.0;-3.0;-2.0;-8.0;-23.0;5.0
20/02/2020;Auvergne-Rhône-Alpes;63;4.0;1.0;46.0;16.0;0.0;0.0
20/02/2020;Nouvelle-Aquitaine;64;6.0;0.0;25.0;11.0;0.0;0.0
20/02/2020;Occitanie;65;17.0;13.0;155.0;26.0;-23.0;3.0
20/02/2020;Occitanie;66;10.0;6.0;51.0;2.0;-19.0;2.0
20/02/2020;Grand Est;67;-2.0;-4.0;9.0;-10.0;-18.0;3.0
20/02/2020;Grand Est;68;3.0;-1.0;49.0;-1.0;-17.0;3.0
20/02/2020;Auvergne-Rhône-Alpes;69;1.0;0.0;30.0;5.0;1.0;0.0
20/02/2020;Bourgogne-Franche-Comté;70;2.0;-1.0;30.0;4.0;-1.0;0.0
20/02/2020;Bourgogne-Franche-Comté;71;2.0;-3.0;14.0;9.0;1.0;0.0
20/02/2020;Pays de la Loire;72;-3.0;1.0;6.0;-1.0;-20.0;5.0
20/02/2020;Auvergne-Rhône-Alpes;73;32.0;16.0;92.0;18.0;1.0;0.0
20/02/2020;Auvergne-Rhône-Alpes;74;19.0;13.0;89.0;27.0;0.0;-1.0
20/02/2020;Île-de-France;75;-5.0;-10.0;2.0;-9.0;-14.0;2.0
20/02/2020;Normandy;76;-4.0;-4.0;-1.0;-7.0;-20.0;4.0
20/02/2020;Île-de-France;77;3.0;-4.0;0.0;-5.0;-21.0;5.0
20/02/2020;Île-de-France;78;-4.0;-7.0;2.0;-14.0;-23.0;5.0
20/02/2020;Nouvelle-Aquitaine;79;1.0;2.0;11.0;12.0;-1.0;0.0
20/02/2020;Hauts-de-France;80;-5.0;-2.0;19.0;-3.0;-21.0;5.0
20/02/2020;Occitanie;81;-2.0;-3.0;17.0;-6.0;-25.0;4.0
20/02/2020;Occitanie;82;1.0;-1.0;23.0;78.0;-23.0;4.0
20/02/2020;Provence-Alpes-Côte d'Azur;83;5.0;-2.0;44.0;6.0;-20.0;3.0
20/02/2020;Provence-Alpes-Côte d'Azur;84;0.0;-1.0;37.0;3.0;-20.0;3.0
20/02/2020;Pays de la Loire;85;1.0;5.0;19.0;-5.0;-20.0;4.0
20/02/2020;Nouvelle-Aquitaine;86;7.0;-2.0;26.0;13.0;-1.0;1.0
20/02/2020;Nouvelle-Aquitaine;87;0.0;0.0;16.0;10.0;-2.0;0.0
20/02/2020;Grand Est;88;12.0;10.0;94.0;-16.0;-22.0;4.0
20/02/2020;Bourgogne-Franche-Comté;89;-2.0;0.0;16.0;8.0;-1.0;1.0
20/02/2020;Bourgogne-Franche-Comté;90;-2.0;-5.0;26.0;3.0;-1.0;1.0
20/02/2020;Île-de-France;91;-5.0;-7.0;-6.0;-2.0;-21.0;5.0
20/02/2020;Île-de-France;92;-7.0;-9.0;-7.0;-12.0;-17.0;3.0
20/02/2020;Île-de-France;93;-6.0;-3.0;-10.0;-3.0;-17.0;3.0
20/02/2020;Île-de-France;94;-6.0;-5.0;-7.0;-8.0;-18.0;4.0
20/02/2020;Île-de-France;95;-5.0;-9.0;-7.0;-6.0;-20.0;4.0
20/02/2020;Corsica;210;2.0;-4.0;15.0;-1.0;-16.0;2.0
20/02/2020;Corsica;220;-1.0;-3.0;10.0;3.0;-14.0;2.0
21/02/2020;Auvergne-Rhône-Alpes;1;5.0;4.0;40.0;32.0;1.0;0.0
21/02/2020;Hauts-de-France;2;-5.0;-5.0;13.0;24.0;-22.0;5.0
21/02/2020;Auvergne-Rhône-Alpes;3;6.0;0.0;18.0;33.0;1.0;0.0
21/02/2020;Provence-Alpes-Côte d'Azur;4;12.0;8.0;30.0;-1.0;-16.0;3.0
21/02/2020;Provence-Alpes-Côte d'Azur;5;27.0;17.0;61.0;22.0;-16.0;2.0
21/02/2020;Provence-Alpes-Côte d'Azur;6;9.0;2.0;100.0;13.0;-17.0;2.0
21/02/2020;Auvergne-Rhône-Alpes;7;3.0;4.0;23.0;10.0;1.0;0.0
21/02/2020;Grand Est;8;0.0;-6.0;43.0;-3.0;-21.0;5.0
21/02/2020;Occitanie;9;9.0;6.0;49.0;34.0;-22.0;5.0
21/02/2020;Grand Est;10;-8.0;-3.0;19.0;20.0;-20.0;4.0
21/02/2020;Occitanie;11;3.0;3.0;44.0;22.0;-22.0;4.0
21/02/2020;Occitanie;12;4.0;0.0;34.0;-1.0;-20.0;6.0
21/02/2020;Provence-Alpes-Côte d'Azur;13;-2.0;-5.0;37.0;1.0;-20.0;3.0
21/02/2020;Normandy;14;0.0;1.0;69.0;22.0;-22.0;5.0
21/02/2020;Auvergne-Rhône-Alpes;15;16.0;10.0;58.0;49.0;1.0;0.0
21/02/2020;Nouvelle-Aquitaine;16;-1.0;-1.0;17.0;18.0;1.0;0.0
21/02/2020;Nouvelle-Aquitaine;17;7.0;5.0;55.0;33.0;1.0;0.0
21/02/2020;Centre-Val de Loire;18;-4.0;-4.0;20.0;30.0;-21.0;4.0
21/02/2020;Nouvelle-Aquitaine;19;1.0;3.0;28.0;25.0;-1.0;0.0
21/02/2020;Bourgogne-Franche-Comté;21;3.0;1.0;44.0;35.0;0.0;0.0
21/02/2020;Brittany;22;1.0;3.0;71.0;3.0;-22.0;5.0
21/02/2020;Nouvelle-Aquitaine;23;13.0;4.0;22.0;17.0;0.0;0.0
21/02/2020;Nouvelle-Aquitaine;24;2.0;1.0;25.0;18.0;1.0;0.0
21/02/2020;Bourgogne-Franche-Comté;25;6.0;3.0;47.0;7.0;1.0;0.0
21/02/2020;Auvergne-Rhône-Alpes;26;0.0;0.0;17.0;35.0;0.0;0.0
21/02/2020;Normandy;27;-4.0;-3.0;16.0;13.0;-22.0;5.0
21/02/2020;Centre-Val de Loire;28;-3.0;-2.0;14.0;13.0;-21.0;5.0
21/02/2020;Brittany;29;-4.0;0.0;24.0;0.0;-22.0;5.0
21/02/2020;Occitanie;30;2.0;-3.0;48.0;3.0;-20.0;4.0
21/02/2020;Occitanie;31;-5.0;-5.0;2.0;-3.0;-24.0;5.0
21/02/2020;Occitanie;32;-8.0;-5.0;12.0;-22.0;-21.0;5.0
21/02/2020;Nouvelle-Aquitaine;33;2.0;3.0;40.0;10.0;1.0;0.0
21/02/2020;Occitanie;34;3.0;-1.0;41.0;-2.0;-20.0;3.0
21/02/2020;Brittany;35;-7.0;-4.0;37.0;-10.0;-22.0;5.0
21/02/2020;Centre-Val de Loire;36;-1.0;-5.0;17.0;30.0;-18.0;4.0
21/02/2020;Centre-Val de Loire;37;-3.0;-4.0;37.0;5.0;-19.0;4.0
21/02/2020;Auvergne-Rhône-Alpes;38;5.0;3.0;42.0;19.0;0.0;-1.0
21/02/2020;Bourgogne-Franche-Comté;39;15.0;9.0;53.0;38.0;1.0;0.0
21/02/2020;Nouvelle-Aquitaine;40;5.0;2.0;32.0;11.0;1.0;0.0
